SEXO,POSSUI_CARRO,POSSUI_IMOVEL,QTD_FILHOS,RENDA_ANUAL,TIPO_RENDA,ESCOLARIDADE,ESTADO_CIVIL,TIPO_MORADIA,DIAS_EMPREGADO,TAMANHO_FAMILIA,IDADE,ROTULO
F,Não,Sim,1,157500.0,Servidor público,Licenciatura,Solteiro,Casa / Apartamento,1350,2.0,35.0,BOM
F,Não,Sim,1,157500.0,Servidor público,Licenciatura,Solteiro,Casa / Apartamento,1350,2.0,35.0,BOM
F,Não,Sim,1,157500.0,Servidor público,Licenciatura,Solteiro,Casa / Apartamento,1350,2.0,35.0,BOM
F,Não,Sim,1,157500.0,Servidor público,Licenciatura,Solteiro,Casa / Apartamento,1350,2.0,35.0,BOM
F,Não,Sim,1,157500.0,Servidor público,Licenciatura,Solteiro,Casa / Apartamento,1350,2.0,35.0,BOM
F,Não,Sim,1,157500.0,Servidor público,Licenciatura,Solteiro,Casa / Apartamento,1350,2.0,35.0,BOM
F,Não,Sim,1,157500.0,Servidor público,Licenciatura,Solteiro,Casa / Apartamento,1350,2.0,35.0,BOM
F,Não,Sim,1,157500.0,Servidor público,Licenciatura,Solteiro,Casa / Apartamento,1350,2.0,35.0,BOM
F,Não,Sim,1,157500.0,Servidor público,Licenciatura,Solteiro,Casa / Apartamento,1350,2.0,35.0,BOM
F,Não,Sim,1,157500.0,Servidor público,Licenciatura,Solteiro,Casa / Apartamento,1350,2.0,35.0,BOM
F,Não,Sim,1,157500.0,Servidor público,Licenciatura,Solteiro,Casa / Apartamento,1350,2.0,35.0,BOM
F,Não,Sim,1,157500.0,Servidor público,Licenciatura,Solteiro,Casa / Apartamento,1350,2.0,35.0,BOM
F,Não,Sim,1,157500.0,Servidor público,Licenciatura,Solteiro,Casa / Apartamento,1350,2.0,35.0,BOM
F,Não,Sim,1,157500.0,Servidor público,Licenciatura,Solteiro,Casa / Apartamento,1350,2.0,35.0,BOM
F,Não,Sim,1,157500.0,Servidor público,Licenciatura,Solteiro,Casa / Apartamento,1350,2.0,35.0,BOM
F,Não,Sim,1,157500.0,Servidor público,Licenciatura,Solteiro,Casa / Apartamento,1350,2.0,35.0,BOM
F,Não,Sim,1,157500.0,Servidor público,Licenciatura,Solteiro,Casa / Apartamento,1350,2.0,35.0,BOM
F,Não,Sim,1,157500.0,Servidor público,Licenciatura,Solteiro,Casa / Apartamento,1350,2.0,35.0,BOM
F,Não,Sim,1,157500.0,Servidor público,Licenciatura,Solteiro,Casa / Apartamento,1350,2.0,35.0,BOM
F,Não,Sim,1,157500.0,Servidor público,Licenciatura,Solteiro,Casa / Apartamento,1350,2.0,35.0,BOM
F,Não,Sim,1,157500.0,Servidor público,Licenciatura,Solteiro,Casa / Apartamento,1350,2.0,35.0,BOM
F,Não,Sim,1,157500.0,Servidor público,Licenciatura,Solteiro,Casa / Apartamento,1350,2.0,35.0,BOM
F,Não,Sim,1,157500.0,Servidor público,Licenciatura,Solteiro,Casa / Apartamento,1350,2.0,35.0,BOM
F,Não,Sim,1,157500.0,Servidor público,Licenciatura,Solteiro,Casa / Apartamento,1350,2.0,35.0,BOM
F,Não,Sim,1,157500.0,Servidor público,Licenciatura,Solteiro,Casa / Apartamento,1350,2.0,35.0,BOM
F,Não,Sim,1,157500.0,Servidor público,Licenciatura,Solteiro,Casa / Apartamento,1350,2.0,35.0,BOM
F,Não,Sim,1,157500.0,Servidor público,Licenciatura,Solteiro,Casa / Apartamento,1350,2.0,35.0,BOM
F,Não,Sim,1,157500.0,Servidor público,Licenciatura,Solteiro,Casa / Apartamento,1350,2.0,35.0,BOM
F,Não,Sim,1,157500.0,Servidor público,Licenciatura,Solteiro,Casa / Apartamento,1350,2.0,35.0,BOM
F,Não,Sim,1,157500.0,Servidor público,Licenciatura,Solteiro,Casa / Apartamento,1350,2.0,35.0,BOM
F,Não,Sim,1,157500.0,Servidor público,Licenciatura,Solteiro,Casa / Apartamento,1350,2.0,35.0,BOM
F,Não,Sim,1,157500.0,Servidor público,Licenciatura,Solteiro,Casa / Apartamento,1350,2.0,35.0,BOM
F,Não,Sim,1,157500.0,Servidor público,Licenciatura,Solteiro,Casa / Apartamento,1350,2.0,35.0,BOM
F,Não,Sim,1,157500.0,Servidor público,Licenciatura,Solteiro,Casa / Apartamento,1350,2.0,35.0,BOM
F,Sim,Sim,0,67500.0,Servidor público,Graduação completa,Casado no civil,Casa / Apartamento,560,2.0,33.0,BOM
F,Não,Sim,2,112500.0,Trabalho,Licenciatura,Casado,Casa / Apartamento,1261,4.0,40.0,BOM
F,Não,Sim,2,112500.0,Trabalho,Licenciatura,Casado,Casa / Apartamento,1261,4.0,40.0,BOM
F,Não,Sim,2,112500.0,Trabalho,Licenciatura,Casado,Casa / Apartamento,1261,4.0,40.0,BOM
M,Sim,Sim,1,225000.0,Trabalho,Graduação completa,Solteiro,Casa / Apartamento,249,2.0,28.0,BOM
M,Sim,Sim,1,225000.0,Trabalho,Graduação completa,Solteiro,Casa / Apartamento,249,2.0,28.0,BOM
M,Sim,Sim,1,225000.0,Trabalho,Graduação completa,Solteiro,Casa / Apartamento,249,2.0,28.0,BOM
F,Não,Sim,2,157500.0,Trabalho,Licenciatura,Casado,Casa / Apartamento,737,4.0,31.0,BOM
F,Não,Sim,2,157500.0,Trabalho,Licenciatura,Casado,Casa / Apartamento,737,4.0,31.0,BOM
F,Não,Sim,0,90000.0,Pensão/Aposentadoria,Licenciatura,Casado,Casa / Apartamento,-365243,2.0,60.0,BOM
F,Não,Sim,0,144000.0,Servidor público,Graduação completa,Solteiro,Casa / Apartamento,767,1.0,35.0,BOM
F,Não,Sim,0,144000.0,Servidor público,Graduação completa,Solteiro,Casa / Apartamento,767,1.0,35.0,BOM
F,Não,Sim,0,144000.0,Servidor público,Graduação completa,Solteiro,Casa / Apartamento,767,1.0,35.0,BOM
M,Sim,Não,0,162000.0,Trabalho,Licenciatura,Casado,Casa / Apartamento,221,2.0,43.0,BOM
F,Não,Sim,0,216000.0,Pensão/Aposentadoria,Licenciatura,Casado,Casa / Apartamento,-365243,2.0,63.0,BOM
F,Não,Sim,0,216000.0,Pensão/Aposentadoria,Licenciatura,Casado,Casa / Apartamento,-365243,2.0,63.0,BOM
F,Não,Sim,0,216000.0,Pensão/Aposentadoria,Licenciatura,Casado,Casa / Apartamento,-365243,2.0,63.0,BOM
F,Não,Sim,0,216000.0,Pensão/Aposentadoria,Licenciatura,Casado,Casa / Apartamento,-365243,2.0,63.0,BOM
F,Não,Sim,0,216000.0,Pensão/Aposentadoria,Licenciatura,Casado,Casa / Apartamento,-365243,2.0,63.0,BOM
F,Não,Sim,0,216000.0,Pensão/Aposentadoria,Licenciatura,Casado,Casa / Apartamento,-365243,2.0,63.0,BOM
F,Não,Sim,0,135000.0,Representate comercial,Graduação incompleta,Solteiro,Casa / Apartamento,494,1.0,30.0,BOM
F,Não,Sim,0,135000.0,Representate comercial,Graduação incompleta,Solteiro,Casa / Apartamento,494,1.0,30.0,BOM
F,Não,Não,1,225000.0,Representate comercial,Licenciatura,Casado no civil,Casa / Apartamento,3294,3.0,40.0,BOM
F,Sim,Sim,0,225000.0,Trabalho,Graduação completa,Casado,Casa / Apartamento,2959,2.0,45.0,BOM
F,Sim,Sim,0,225000.0,Trabalho,Graduação completa,Casado,Casa / Apartamento,2959,2.0,45.0,BOM
F,Sim,Sim,0,225000.0,Trabalho,Graduação completa,Casado,Casa / Apartamento,2959,2.0,45.0,BOM
F,Sim,Sim,0,225000.0,Trabalho,Graduação completa,Casado,Casa / Apartamento,2959,2.0,45.0,BOM
F,Sim,Sim,0,225000.0,Trabalho,Graduação completa,Casado,Casa / Apartamento,2959,2.0,45.0,BOM
M,Não,Sim,0,112500.0,Representate comercial,Graduação completa,Casado,Casa / Apartamento,555,2.0,55.0,MAU
M,Não,Sim,0,112500.0,Representate comercial,Graduação completa,Casado,Casa / Apartamento,555,2.0,55.0,MAU
M,Não,Sim,0,112500.0,Representate comercial,Graduação completa,Casado,Casa / Apartamento,555,2.0,55.0,MAU
F,Sim,Sim,0,112500.0,Trabalho,Graduação completa,Casado,Casa / Apartamento,402,2.0,39.0,BOM
F,Sim,Sim,0,112500.0,Servidor público,Licenciatura,Casado,Casa / Apartamento,1011,2.0,41.0,BOM
F,Sim,Sim,0,112500.0,Servidor público,Licenciatura,Casado,Casa / Apartamento,1011,2.0,41.0,BOM
F,Não,Sim,0,387000.0,Representate comercial,Licenciatura,Casado,Casa / Apartamento,4979,2.0,55.0,BOM
F,Não,Sim,0,387000.0,Representate comercial,Licenciatura,Casado,Casa / Apartamento,4979,2.0,55.0,BOM
F,Não,Sim,0,387000.0,Representate comercial,Licenciatura,Casado,Casa / Apartamento,4979,2.0,55.0,BOM
F,Não,Sim,0,387000.0,Representate comercial,Licenciatura,Casado,Casa / Apartamento,4979,2.0,55.0,BOM
F,Não,Sim,0,387000.0,Representate comercial,Licenciatura,Casado,Casa / Apartamento,4979,2.0,55.0,BOM
F,Não,Sim,0,387000.0,Representate comercial,Licenciatura,Casado,Casa / Apartamento,4979,2.0,55.0,BOM
F,Não,Sim,0,387000.0,Representate comercial,Licenciatura,Casado,Casa / Apartamento,4979,2.0,55.0,BOM
F,Não,Sim,0,387000.0,Representate comercial,Licenciatura,Casado,Casa / Apartamento,4979,2.0,55.0,BOM
F,Não,Sim,0,387000.0,Representate comercial,Licenciatura,Casado,Casa / Apartamento,4979,2.0,55.0,BOM
F,Não,Sim,0,387000.0,Representate comercial,Licenciatura,Casado,Casa / Apartamento,4979,2.0,55.0,BOM
F,Não,Sim,0,387000.0,Representate comercial,Licenciatura,Casado,Casa / Apartamento,4979,2.0,55.0,BOM
F,Não,Sim,0,157500.0,Pensão/Aposentadoria,Licenciatura,Casado,Casa / Apartamento,-365243,2.0,54.0,BOM
F,Não,Não,0,126000.0,Trabalho,Licenciatura,Casado,Habitação popular,4461,2.0,42.0,BOM
F,Não,Não,0,126000.0,Trabalho,Licenciatura,Casado,Habitação popular,4461,2.0,42.0,BOM
F,Não,Não,0,126000.0,Trabalho,Licenciatura,Casado,Habitação popular,4461,2.0,42.0,BOM
F,Não,Não,0,126000.0,Trabalho,Licenciatura,Casado,Habitação popular,4461,2.0,42.0,BOM
F,Não,Não,0,126000.0,Trabalho,Licenciatura,Casado,Habitação popular,4461,2.0,42.0,BOM
F,Não,Sim,0,162000.0,Representate comercial,Ensino fundamental,Casado,Casa / Apartamento,3092,2.0,28.0,BOM
F,Não,Sim,0,162000.0,Representate comercial,Ensino fundamental,Casado,Casa / Apartamento,3092,2.0,28.0,BOM
F,Não,Sim,0,162000.0,Representate comercial,Ensino fundamental,Casado,Casa / Apartamento,3092,2.0,28.0,BOM
F,Não,Sim,0,225000.0,Pensão/Aposentadoria,Licenciatura,Casado,Casa / Apartamento,-365243,2.0,62.0,BOM
F,Não,Sim,0,225000.0,Pensão/Aposentadoria,Licenciatura,Casado,Casa / Apartamento,-365243,2.0,62.0,BOM
F,Não,Sim,0,225000.0,Pensão/Aposentadoria,Licenciatura,Casado,Casa / Apartamento,-365243,2.0,62.0,BOM
F,Não,Sim,0,225000.0,Pensão/Aposentadoria,Licenciatura,Casado,Casa / Apartamento,-365243,2.0,62.0,BOM
F,Não,Sim,0,225000.0,Pensão/Aposentadoria,Licenciatura,Casado,Casa / Apartamento,-365243,2.0,62.0,BOM
F,Não,Sim,0,225000.0,Pensão/Aposentadoria,Licenciatura,Casado,Casa / Apartamento,-365243,2.0,62.0,BOM
F,Não,Sim,0,225000.0,Pensão/Aposentadoria,Licenciatura,Casado,Casa / Apartamento,-365243,2.0,62.0,BOM
F,Não,Sim,0,225000.0,Pensão/Aposentadoria,Licenciatura,Casado,Casa / Apartamento,-365243,2.0,62.0,BOM
F,Não,Sim,0,130500.0,Trabalho,Licenciatura,Solteiro,Casa / Apartamento,2147,1.0,58.0,BOM
F,Não,Sim,0,121500.0,Trabalho,Licenciatura,Casado,Casa / Apartamento,231,2.0,28.0,BOM
F,Não,Sim,0,121500.0,Trabalho,Licenciatura,Casado,Casa / Apartamento,231,2.0,28.0,BOM
F,Não,Sim,0,121500.0,Trabalho,Licenciatura,Casado,Casa / Apartamento,231,2.0,28.0,BOM
F,Não,Sim,0,121500.0,Trabalho,Licenciatura,Casado,Casa / Apartamento,231,2.0,28.0,BOM
M,Sim,Não,2,234000.0,Servidor público,Licenciatura,Casado,Casa / Apartamento,3243,4.0,28.0,BOM
M,Sim,Não,2,234000.0,Servidor público,Licenciatura,Casado,Casa / Apartamento,3243,4.0,28.0,BOM
M,Sim,Não,2,234000.0,Servidor público,Licenciatura,Casado,Casa / Apartamento,3243,4.0,28.0,BOM
M,Sim,Não,2,234000.0,Servidor público,Licenciatura,Casado,Casa / Apartamento,3243,4.0,28.0,BOM
M,Sim,Não,2,234000.0,Servidor público,Licenciatura,Casado,Casa / Apartamento,3243,4.0,28.0,BOM
M,Sim,Não,2,234000.0,Servidor público,Licenciatura,Casado,Casa / Apartamento,3243,4.0,28.0,BOM
M,Sim,Não,2,234000.0,Servidor público,Licenciatura,Casado,Casa / Apartamento,3243,4.0,28.0,BOM
M,Sim,Não,2,234000.0,Servidor público,Licenciatura,Casado,Casa / Apartamento,3243,4.0,28.0,BOM
M,Sim,Não,2,234000.0,Servidor público,Licenciatura,Casado,Casa / Apartamento,3243,4.0,28.0,BOM
F,Não,Sim,0,67500.0,Pensão/Aposentadoria,Licenciatura,Casado,Casa / Apartamento,-365243,2.0,63.0,BOM
M,Não,Sim,0,315000.0,Trabalho,Graduação completa,Casado,Casa / Apartamento,1935,2.0,38.0,BOM
M,Não,Sim,0,315000.0,Trabalho,Graduação completa,Casado,Casa / Apartamento,1935,2.0,38.0,BOM
M,Não,Sim,0,315000.0,Trabalho,Graduação completa,Casado,Casa / Apartamento,1935,2.0,38.0,BOM
F,Sim,Não,2,225000.0,Trabalho,Licenciatura,Casado no civil,Casa / Apartamento,2057,4.0,35.0,BOM
M,Sim,Sim,1,135000.0,Trabalho,Graduação completa,Casado,Casa / Apartamento,7536,3.0,44.0,BOM
F,Não,Sim,1,225000.0,Trabalho,Licenciatura,Casado,Com os pais,170,3.0,27.0,BOM
F,Não,Sim,1,225000.0,Trabalho,Licenciatura,Casado,Com os pais,170,3.0,27.0,BOM
F,Não,Sim,1,225000.0,Trabalho,Licenciatura,Casado,Com os pais,170,3.0,27.0,BOM
F,Não,Sim,1,225000.0,Trabalho,Licenciatura,Casado,Com os pais,170,3.0,27.0,BOM
F,Não,Sim,1,225000.0,Trabalho,Licenciatura,Casado,Com os pais,170,3.0,27.0,BOM
F,Não,Sim,1,225000.0,Trabalho,Licenciatura,Casado,Com os pais,170,3.0,27.0,BOM
F,Não,Sim,1,225000.0,Trabalho,Licenciatura,Casado,Com os pais,170,3.0,27.0,BOM
F,Não,Sim,1,225000.0,Trabalho,Licenciatura,Casado,Com os pais,170,3.0,27.0,BOM
F,Não,Sim,0,225000.0,Trabalho,Licenciatura,Divorciado,Casa / Apartamento,231,1.0,47.0,BOM
F,Não,Sim,0,225000.0,Trabalho,Licenciatura,Divorciado,Casa / Apartamento,231,1.0,47.0,BOM
M,Sim,Sim,0,180000.0,Trabalho,Licenciatura,Casado,Com os pais,1782,2.0,39.0,BOM
M,Sim,Sim,0,180000.0,Trabalho,Licenciatura,Casado,Com os pais,1782,2.0,39.0,BOM
M,Sim,Sim,0,162000.0,Trabalho,Licenciatura,Casado,Casa / Apartamento,78,2.0,36.0,BOM
F,Não,Sim,3,37800.0,Pensão/Aposentadoria,Licenciatura,Casado,Casa / Apartamento,-365243,5.0,36.0,BOM
F,Não,Sim,3,37800.0,Pensão/Aposentadoria,Licenciatura,Casado,Casa / Apartamento,-365243,5.0,36.0,BOM
F,Não,Sim,3,37800.0,Pensão/Aposentadoria,Licenciatura,Casado,Casa / Apartamento,-365243,5.0,36.0,BOM
F,Não,Sim,3,37800.0,Pensão/Aposentadoria,Licenciatura,Casado,Casa / Apartamento,-365243,5.0,36.0,BOM
F,Não,Sim,0,180000.0,Trabalho,Licenciatura,Casado,Casa / Apartamento,7718,2.0,54.0,BOM
F,Não,Sim,0,180000.0,Trabalho,Licenciatura,Casado,Casa / Apartamento,7718,2.0,54.0,BOM
F,Não,Sim,0,180000.0,Trabalho,Licenciatura,Casado,Casa / Apartamento,7718,2.0,54.0,BOM
F,Não,Sim,0,180000.0,Trabalho,Licenciatura,Casado,Casa / Apartamento,7718,2.0,54.0,BOM
F,Não,Sim,0,180000.0,Trabalho,Licenciatura,Casado,Casa / Apartamento,7718,2.0,54.0,BOM
F,Não,Sim,0,180000.0,Trabalho,Licenciatura,Casado,Casa / Apartamento,7718,2.0,54.0,BOM
F,Não,Sim,0,180000.0,Trabalho,Licenciatura,Casado,Casa / Apartamento,7718,2.0,54.0,BOM
F,Não,Sim,0,180000.0,Trabalho,Licenciatura,Casado,Casa / Apartamento,7718,2.0,54.0,BOM
F,Sim,Não,0,60750.0,Pensão/Aposentadoria,Licenciatura,Viúvo,Casa / Apartamento,-365243,1.0,51.0,BOM
F,Sim,Não,0,60750.0,Pensão/Aposentadoria,Licenciatura,Viúvo,Casa / Apartamento,-365243,1.0,51.0,BOM
F,Não,Não,2,121500.0,Trabalho,Licenciatura,Casado,Com os pais,413,4.0,27.0,BOM
F,Não,Não,2,121500.0,Trabalho,Licenciatura,Casado,Com os pais,413,4.0,27.0,BOM
F,Não,Não,2,121500.0,Trabalho,Licenciatura,Casado,Com os pais,413,4.0,27.0,BOM
F,Não,Não,2,121500.0,Trabalho,Licenciatura,Casado,Com os pais,413,4.0,27.0,BOM
F,Não,Sim,0,135000.0,Servidor público,Graduação completa,Solteiro,Habitação popular,1935,1.0,29.0,BOM
F,Não,Sim,0,135000.0,Servidor público,Graduação completa,Solteiro,Habitação popular,1935,1.0,29.0,BOM
F,Não,Sim,0,135000.0,Servidor público,Graduação completa,Solteiro,Habitação popular,1935,1.0,29.0,BOM
M,Sim,Sim,2,225000.0,Trabalho,Licenciatura,Casado,Casa / Apartamento,3396,4.0,28.0,BOM
M,Sim,Sim,2,225000.0,Trabalho,Licenciatura,Casado,Casa / Apartamento,3396,4.0,28.0,BOM
M,Sim,Sim,2,225000.0,Trabalho,Licenciatura,Casado,Casa / Apartamento,3396,4.0,28.0,BOM
M,Sim,Sim,2,225000.0,Trabalho,Licenciatura,Casado,Casa / Apartamento,3396,4.0,28.0,BOM
M,Sim,Sim,2,225000.0,Trabalho,Licenciatura,Casado,Casa / Apartamento,3396,4.0,28.0,BOM
M,Sim,Sim,2,225000.0,Trabalho,Licenciatura,Casado,Casa / Apartamento,3396,4.0,28.0,BOM
M,Sim,Sim,2,225000.0,Trabalho,Licenciatura,Casado,Casa / Apartamento,3396,4.0,28.0,BOM
M,Sim,Sim,2,225000.0,Trabalho,Licenciatura,Casado,Casa / Apartamento,3396,4.0,28.0,BOM
M,Sim,Sim,2,225000.0,Trabalho,Licenciatura,Casado,Casa / Apartamento,3396,4.0,28.0,BOM
F,Sim,Sim,0,202500.0,Trabalho,Graduação completa,Solteiro,Casa / Apartamento,1782,1.0,49.0,BOM
F,Sim,Sim,0,202500.0,Trabalho,Graduação completa,Solteiro,Casa / Apartamento,1782,1.0,49.0,BOM
F,Sim,Sim,0,202500.0,Trabalho,Graduação completa,Solteiro,Casa / Apartamento,1782,1.0,49.0,BOM
F,Sim,Sim,0,202500.0,Trabalho,Graduação completa,Solteiro,Casa / Apartamento,1782,1.0,49.0,BOM
F,Sim,Sim,0,202500.0,Trabalho,Graduação completa,Solteiro,Casa / Apartamento,1782,1.0,49.0,BOM
F,Sim,Sim,0,202500.0,Trabalho,Graduação completa,Solteiro,Casa / Apartamento,1782,1.0,49.0,BOM
F,Não,Sim,1,112500.0,Trabalho,Licenciatura,Casado no civil,Casa / Apartamento,1358,3.0,28.0,BOM
F,Não,Sim,1,112500.0,Trabalho,Licenciatura,Casado no civil,Casa / Apartamento,1358,3.0,28.0,BOM
F,Não,Sim,1,112500.0,Trabalho,Licenciatura,Casado no civil,Casa / Apartamento,1358,3.0,28.0,BOM
F,Não,Sim,1,112500.0,Trabalho,Licenciatura,Casado no civil,Casa / Apartamento,1358,3.0,28.0,BOM
F,Não,Sim,1,252000.0,Servidor público,Graduação completa,Casado,Casa / Apartamento,3853,3.0,34.0,BOM
F,Não,Sim,1,252000.0,Servidor público,Graduação completa,Casado,Casa / Apartamento,3853,3.0,34.0,BOM
F,Não,Sim,1,252000.0,Servidor público,Graduação completa,Casado,Casa / Apartamento,3853,3.0,34.0,BOM
F,Não,Sim,1,252000.0,Servidor público,Graduação completa,Casado,Casa / Apartamento,3853,3.0,34.0,BOM
F,Sim,Não,0,202500.0,Trabalho,Licenciatura,Casado,Casa / Apartamento,8083,2.0,41.0,BOM
F,Sim,Não,0,202500.0,Trabalho,Licenciatura,Casado,Casa / Apartamento,8083,2.0,41.0,BOM
F,Sim,Não,0,202500.0,Trabalho,Licenciatura,Casado,Casa / Apartamento,8083,2.0,41.0,BOM
F,Sim,Não,0,202500.0,Trabalho,Licenciatura,Casado,Casa / Apartamento,8083,2.0,41.0,BOM
F,Sim,Não,0,202500.0,Trabalho,Licenciatura,Casado,Casa / Apartamento,8083,2.0,41.0,BOM
F,Sim,Não,0,202500.0,Trabalho,Licenciatura,Casado,Casa / Apartamento,8083,2.0,41.0,BOM
F,Sim,Não,0,202500.0,Trabalho,Licenciatura,Casado,Casa / Apartamento,8083,2.0,41.0,BOM
F,Sim,Não,0,202500.0,Trabalho,Licenciatura,Casado,Casa / Apartamento,8083,2.0,41.0,BOM
F,Sim,Sim,1,157500.0,Representate comercial,Graduação completa,Casado,Casa / Apartamento,201,3.0,48.0,BOM
F,Sim,Sim,1,157500.0,Representate comercial,Graduação completa,Casado,Casa / Apartamento,201,3.0,48.0,BOM
F,Sim,Sim,1,157500.0,Representate comercial,Graduação completa,Casado,Casa / Apartamento,201,3.0,48.0,BOM
F,Sim,Sim,1,157500.0,Representate comercial,Graduação completa,Casado,Casa / Apartamento,201,3.0,48.0,BOM
F,Sim,Sim,1,157500.0,Representate comercial,Graduação completa,Casado,Casa / Apartamento,201,3.0,48.0,BOM
F,Sim,Sim,1,157500.0,Representate comercial,Graduação completa,Casado,Casa / Apartamento,201,3.0,48.0,BOM
F,Sim,Sim,0,99000.0,Pensão/Aposentadoria,Licenciatura,Casado,Casa / Apartamento,-365243,2.0,58.0,BOM
F,Sim,Sim,0,99000.0,Pensão/Aposentadoria,Licenciatura,Casado,Casa / Apartamento,-365243,2.0,58.0,BOM
M,Sim,Sim,0,225000.0,Trabalho,Licenciatura,Divorciado,Casa / Apartamento,1751,1.0,38.0,BOM
M,Sim,Sim,0,225000.0,Trabalho,Licenciatura,Divorciado,Casa / Apartamento,1751,1.0,38.0,BOM
M,Sim,Sim,5,202500.0,Trabalho,Licenciatura,Casado,Apartamento Co-op,2727,7.0,31.0,BOM
M,Sim,Sim,5,202500.0,Trabalho,Licenciatura,Casado,Apartamento Co-op,2727,7.0,31.0,BOM
M,Sim,Sim,5,202500.0,Trabalho,Licenciatura,Casado,Apartamento Co-op,2727,7.0,31.0,BOM
M,Sim,Sim,5,202500.0,Trabalho,Licenciatura,Casado,Apartamento Co-op,2727,7.0,31.0,BOM
M,Sim,Sim,5,202500.0,Trabalho,Licenciatura,Casado,Apartamento Co-op,2727,7.0,31.0,BOM
M,Sim,Sim,5,202500.0,Trabalho,Licenciatura,Casado,Apartamento Co-op,2727,7.0,31.0,BOM
M,Sim,Sim,5,202500.0,Trabalho,Licenciatura,Casado,Apartamento Co-op,2727,7.0,31.0,BOM
M,Sim,Sim,5,202500.0,Trabalho,Licenciatura,Casado,Apartamento Co-op,2727,7.0,31.0,BOM
F,Não,Sim,0,225000.0,Trabalho,Licenciatura,Casado,Casa / Apartamento,443,2.0,57.0,BOM
M,Não,Sim,0,180000.0,Trabalho,Licenciatura,Solteiro,Casa / Apartamento,1052,1.0,38.0,BOM
F,Não,Sim,0,135000.0,Representate comercial,Graduação completa,Solteiro,Casa / Apartamento,1236,1.0,31.0,BOM
F,Não,Sim,0,135000.0,Representate comercial,Graduação completa,Solteiro,Casa / Apartamento,1236,1.0,31.0,BOM
F,Não,Sim,0,135000.0,Representate comercial,Graduação completa,Solteiro,Casa / Apartamento,1236,1.0,31.0,BOM
F,Não,Sim,0,135000.0,Representate comercial,Graduação completa,Solteiro,Casa / Apartamento,1236,1.0,31.0,BOM
F,Não,Sim,0,135000.0,Representate comercial,Graduação completa,Solteiro,Casa / Apartamento,1236,1.0,31.0,BOM
F,Não,Sim,0,135000.0,Representate comercial,Graduação completa,Solteiro,Casa / Apartamento,1236,1.0,31.0,BOM
F,Não,Sim,0,135000.0,Representate comercial,Graduação completa,Solteiro,Casa / Apartamento,1236,1.0,31.0,BOM
F,Não,Sim,0,135000.0,Representate comercial,Graduação completa,Solteiro,Casa / Apartamento,1236,1.0,31.0,BOM
F,Não,Sim,0,135000.0,Representate comercial,Graduação completa,Solteiro,Casa / Apartamento,1236,1.0,31.0,BOM
F,Não,Sim,0,135000.0,Representate comercial,Graduação completa,Solteiro,Casa / Apartamento,1236,1.0,31.0,BOM
F,Não,Sim,0,180000.0,Pensão/Aposentadoria,Licenciatura,Viúvo,Casa / Apartamento,-365243,1.0,39.0,BOM
F,Não,Sim,0,180000.0,Trabalho,Graduação completa,Casado,Casa / Apartamento,7049,2.0,39.0,BOM
F,Não,Sim,0,121500.0,Servidor público,Graduação completa,Casado,Casa / Apartamento,2300,2.0,25.0,BOM
F,Não,Sim,0,121500.0,Servidor público,Graduação completa,Casado,Casa / Apartamento,2300,2.0,25.0,BOM
F,Não,Sim,0,121500.0,Servidor público,Graduação completa,Casado,Casa / Apartamento,2300,2.0,25.0,BOM
F,Não,Sim,1,337500.0,Representate comercial,Licenciatura,Casado,Casa / Apartamento,1539,3.0,41.0,BOM
F,Não,Sim,1,337500.0,Representate comercial,Licenciatura,Casado,Casa / Apartamento,1539,3.0,41.0,BOM
F,Não,Sim,1,337500.0,Representate comercial,Licenciatura,Casado,Casa / Apartamento,1539,3.0,41.0,BOM
F,Não,Sim,1,140850.0,Representate comercial,Licenciatura,Casado,Casa / Apartamento,321,3.0,30.0,BOM
F,Não,Sim,1,140850.0,Representate comercial,Licenciatura,Casado,Casa / Apartamento,321,3.0,30.0,BOM
F,Não,Sim,1,140850.0,Representate comercial,Licenciatura,Casado,Casa / Apartamento,321,3.0,30.0,BOM
F,Não,Sim,1,140850.0,Representate comercial,Licenciatura,Casado,Casa / Apartamento,321,3.0,30.0,BOM
F,Não,Sim,0,202500.0,Representate comercial,Graduação completa,Solteiro,Casa / Apartamento,321,1.0,27.0,BOM
F,Sim,Sim,0,225000.0,Trabalho,Licenciatura,Casado,Casa / Apartamento,1751,2.0,48.0,BOM
F,Sim,Sim,0,225000.0,Trabalho,Licenciatura,Casado,Casa / Apartamento,1751,2.0,48.0,BOM
F,Sim,Sim,0,180000.0,Trabalho,Licenciatura,Casado,Casa / Apartamento,992,2.0,32.0,BOM
F,Sim,Sim,0,180000.0,Trabalho,Licenciatura,Casado,Casa / Apartamento,992,2.0,32.0,BOM
F,Sim,Sim,0,180000.0,Trabalho,Licenciatura,Casado,Casa / Apartamento,992,2.0,32.0,BOM
F,Sim,Sim,0,180000.0,Trabalho,Licenciatura,Casado,Casa / Apartamento,992,2.0,32.0,BOM
F,Não,Sim,0,112500.0,Trabalho,Licenciatura,Casado,Casa / Apartamento,2392,2.0,36.0,BOM
F,Não,Sim,0,112500.0,Trabalho,Licenciatura,Casado,Casa / Apartamento,2392,2.0,36.0,BOM
F,Não,Sim,0,112500.0,Trabalho,Licenciatura,Casado,Casa / Apartamento,2392,2.0,36.0,BOM
